message_id,message,Constructiveness,Justification,Justification_internal,Justification_external,Relevance,Reciprocity,Empathy_Respect,Uncivil_abuse
744,=@USER @USER @USER @USER @USER Bush was A gateway drug to Trump,0,1,0,0,1,NA,1,NA
745,"=@USER @USER @USER @USER @USER But different fools that - on A party line vote - jammed Obamacare DOWN The throats of Americans who, as A result, have seen their monthly payments surpass their mortgages as their largest expense.",0,1,1,0,1,NA,1,NA
746,@USER @USER @USER @USER @USER Call it what you want... she is still a lying WW. IdGAF what you say... she lies... and she was called on it. Sorry  you're upset about it bahahaha,0,1,0,0,NA,0,0,0
747,"@USER @USER @USER @USER @USER can't you find something productive to with your time, instead of wasting tax payer money on your stupid fantasy of impeaching our president? #goaway #MAGA",0,1,1,0,1,NA,1,1
748,@USER @USER @USER @USER @USER Can tell you are a recent graduate Troll with practically no followers!,0,0,0,0,0,0,0,0
749,@USER @USER @USER @USER @USER can you imagine if the media had more people like you and @USER Kelto interview from the SENATE #LIBERTY,0,0,0,0,1,NA,NA,0
750,=@USER @USER @USER @USER @USER can You prove them wrong with facts?,0,1,0,0,1,1,1,NA
752,@USER @USER @USER @USER @USER Charlie Manson is probably a nice guy now too. It's amazing what people do to keep their jobs.,0,1,0,0,NA,NA,1,NA
753,=@USER @USER @USER @USER @USER Choose Now to stay on their plan?  this is an indicator of things that May come.  if A leader can get people to agree to A change without,0,0,0,0,1,NA,NA,NA
754,=@USER @USER @USER @USER @USER could also do something more sophisticated with sampling from The non-Trump votes to See if it is generally more liberal behavior or anti-Trump per se,0,0,0,0,1,0,1,0
755,@USER @USER @USER @USER @USER Cyber Security threat is real. ELD's open another entry point for hackers. Cell Phone hack vs. Semi tractor trailer. Tractor trailer loaded with Hazardous Material. Paper Log Books annual cost $45 ELD annual cost upwards of $,0,1,1,0,NA,NA,NA,NA
756,=@USER @USER @USER @USER @USER D itto,0,0,0,0,NA,NA,1,NA
757,"@USER @USER @USER @USER @USER Danforth backtracked saying current GOP politicians cannot criticize 45, ""it's hard."" <f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1><f0><U+009F><U+0098><U+00A1>",0,0,0,0,1,NA,0,0
758,@USER @USER @USER @USER @USER DEMAND HER RESIGNATION TODAY! https://t.co/TnVFMU6E84,0,0,0,0,1,0,0,0
759,=@USER @USER @USER @USER @USER do all who support this have private planes?,0,1,0,0,1,NA,1,NA
760,@USER @USER @USER @USER @USER Don't they teach basic punctuation in Divinity school. Your congregation must have been total idiots.,0,1,0,0,1,NA,1,0
761,"@USER @USER @USER @USER @USER Durbin &amp; Dems only care about taking down Trump, not about negotiating to get something done.",0,0,0,0,1,0,0,0
762,"=@USER @USER @USER @USER @USER Elisa, I agree. was Just making A point to The other half brain.",1,1,0,0,1,1,1,NA
763,"@USER @USER @USER @USER @USER EXACTLY, &amp; now O's back to campaign...Bless US &amp; SAVE US",0,0,0,0,1,NA,NA,0
764,"@USER @USER @USER @USER @USER Getting an education wasn't your strong suit, was it?",0,0,0,0,NA,0,0,NA
765,"=@USER @USER @USER @USER @USER Gotchu. Yeah, You have to admire Ben for it though",0,0,0,0,NA,0,1,0
766,"=@USER @USER @USER @USER @USER had he won,The primary,it wouldn<U+FFFD>t have been surprising to See his numbers drop. But he was So much more popular than Trump,he would<U+FFFD>ve won.",0,1,0,0,1,0,1,0
767,"=@USER @USER @USER @USER @USER have You seen her District? it<U+FFFD>s A dump, and yet She keeps Getting elected. must be The water.",0,0,0,0,1,0,0,0
768,"@USER @USER @USER @USER @USER He's alwYs been a bit fishy to me. Just something off about that guy,  doesn't really seem about the children with him. Fame maybe",0,1,0,0,0,NA,0,0
769,@USER @USER @USER @USER @USER He's golfing right now. She doesn't have control over the US military &amp; it will cost a lot more than a tiny $3.5 million.,1,1,0,0,1,NA,1,NA
770,@USER @USER @USER @USER @USER He's gotta throw in something about lazy millennials and that he worked on a farm.,0,0,0,0,1,0,0,NA
771,@USER @USER @USER @USER @USER he's just doing his NLP mirror moves schtick with the sociopath-in-chief,0,0,0,0,1,0,0,NA
772,@USER @USER @USER @USER @USER He's nothing more than a traitor,1,1,0,0,1,1,1,NA
773,=@USER @USER @USER @USER @USER he needs to get somewhere safe from The clintons,0,0,0,0,1,0,0,0
774,=@USER @USER @USER @USER @USER he was drooling....maybe he was nervous thinking about great Uncle Teddy?,0,1,0,0,1,NA,1,0
775,"=@USER @USER @USER @USER @USER Hell will freeze over Before an apology, lib",0,0,0,0,NA,0,0,0
776,@USER @USER @USER @USER @USER Hey gun packing Collins I believe in 2nd amendment but not to the extreme We should not allow mentally unbalanced to own guns Oh just a,0,1,0,0,NA,NA,NA,1
777,=@USER @USER @USER @USER @USER Hitler had complicit power hungry losers like The GOP that Has completely sold out its morals to this insane moron with The orange head. let<U+FFFD>s See how bubbly Melania will be tonight. let<U+FFFD>s See The two smiling I,0,1,0,0,1,NA,NA,NA
778,@USER @USER @USER @USER @USER How can they stop that's all leftists do?,0,0,0,0,1,0,0,0
779,=@USER @USER @USER @USER @USER how can You say that with A straight face?,1,1,1,0,1,1,1,NA
780,=@USER @USER @USER @USER @USER how long did it take You to get that stiupid?,0,1,0,0,1,NA,1,NA
782,=@USER @USER @USER @USER @USER how many will listen?,0,0,0,0,NA,NA,0,0
783,@USER @USER @USER @USER @USER https://t.co/5RXCYlfp6e,0,1,0,0,1,NA,NA,NA
784,@USER @USER @USER @USER @USER https://t.co/CHKi3VRsP0,0,0,0,0,1,NA,NA,NA
785,@USER @USER @USER @USER @USER https://t.co/dGD0Zm3N5I,0,1,0,0,1,1,1,NA
786,=@USER @USER @USER @USER @USER human Trafficking. Hmm. like bill and Billionaire friends and The underage girls at private Island. Hmmmm.,0,1,0,0,1,NA,1,NA
787,@USER @USER @USER @USER @USER I'm going to push back here &amp; say I think you're conflating all levels of harassment into one.  Not a popular opinion; but I'm concerned about the rush to judgement &amp; making all actions = losing your job.  It's not ri,0,1,0,0,1,NA,1,NA
788,@USER @USER @USER @USER @USER I've said plenty. All that is being done by most politicians is doing nothing but hurting us ALL. That has been my point.,0,0,0,0,1,0,0,0
789,"@USER @USER @USER @USER @USER I 100% agree!  You can't just claim that someone was spying on you, and you also can't claim that someone is the founder of a terrorist group, right??",0,0,0,0,1,NA,1,0
790,=@USER @USER @USER @USER @USER I had to turn it off. his craziness was turning My stomach.,0,0,0,0,1,0,0,0
791,@USER @USER @USER @USER @USER I honestly can't believe there are people who fall for that ploy,0,0,0,0,NA,0,0,0
792,@USER @USER @USER @USER @USER I just saw previews for a movie called <U+FFFD>All the Money in the World<U+FFFD>. Do you think this means something?,0,0,0,0,NA,NA,NA,0
794,"@USER @USER @USER @USER @USER I know, TBH I am so torn over this - on one hand I want Franken held responsible and believe the women who accuse him, but I also believe there are degrees that by holding a moral high ground will be taken advantage of by tho",0,1,0,0,1,1,1,NA
796,@USER @USER @USER @USER @USER i spoke with your office.said that they were not interested in military woman perspective or reports of sexual assault. They also said I'm not in ur district &amp; therefore not interested. Really? I assure you somebody needs,0,1,0,0,1,NA,1,NA
797,=@USER @USER @USER @USER @USER I think both parties are broken at this point.,0,0,0,0,1,NA,NA,0
798,@USER @USER @USER @USER @USER I think there<U+FFFD>s still hope until the bill gets signed into law by #Trump. Do the #GOP &amp; @USER have the spine to scrap Obama<U+FFFD>s #FATCA #CBtax and stop giving people from other countries a huge advantage over #,0,1,0,0,1,NA,NA,NA
799,@USER @USER @USER @USER @USER I urge you to speak out about this! This is appalling!,0,1,0,0,NA,NA,1,NA
800,"=@USER @USER @USER @USER @USER I<U+FFFD>m not A Democrat, I am A humanist. But You are certainly entitled to your opinion. do have A Good one.",0,0,0,0,1,NA,NA,0
801,"@USER @USER @USER @USER @USER If I've missed the mark, enlighten me, please?",0,0,0,0,0,NA,1,0
802,@USER @USER @USER @USER @USER Ignore her. She's caught up in the 'I don't do my own research just follow the leader' group. https://t.co/ck2Ype2NUg,0,1,1,0,1,NA,1,NA
803,@USER @USER @USER @USER @USER Is easy to for them to talk cheap when they have people like you. Gullible to the core. That is sad!,0,1,0,0,1,1,1,NA
804,@USER @USER @USER @USER @USER Isn't it amazing how companies have given raises &amp; bonuses to employees right after that tax bill was signed by #PresidentTrump,0,0,0,0,1,NA,1,NA
805,"@USER @USER @USER @USER @USER Isn't that true @USER @USER @USER $27,300 @USER $16,450 @USER  $7,950 @USER $5,950 @USER https://t.co/CneGqzjmXm",0,0,0,0,1,NA,1,NA
806,@USER @USER @USER @USER @USER It's about who's going to contribute to country!we should benefit from them if they want to be here! Not benefit from us taxpayers with food stamps free medical n housing free schooling! We don't need more uber or pizza deliv,0,1,0,0,1,NA,NA,0
807,@USER @USER @USER @USER @USER It also had a fully automatic transmission- OUTRAGE!,0,0,0,0,NA,NA,0,NA
808,"=@USER @USER @USER @USER @USER it Has never worked. Economy sizzles Under Dem leadership/policies. fails, time after time, with GOP tax cut centric approach",0,0,0,0,1,0,0,0
809,=@USER @USER @USER @USER @USER it is insider trading. they are investigating it,0,0,0,0,1,0,0,0
811,@USER @USER @USER @USER @USER It will take me a few tweets to address each point: 1) firing someone for failing to do their job is NOT obstruction.,0,1,0,0,1,NA,1,0
812,=@USER @USER @USER @USER @USER its The Dems that are playing games.  they are obstructing anything Trump tries to do.  they put illegals Before he citizens of this country and lie to The American people,0,1,0,0,1,0,NA,0
813,@USER @USER @USER @USER @USER John save  Lindsey the croc is eating him!,0,0,0,0,0,0,NA,0
814,=@USER @USER @USER @USER @USER Judgment is MINE says The Lord...,0,0,0,0,0,0,NA,0
815,"=@USER @USER @USER @USER @USER Lanza had A history of domestic violence? Nope, not till he murdered his mother to get her gun. You have no facts.",0,1,0,0,1,NA,NA,NA
816,=@USER @USER @USER @USER @USER looks like A school for turd twirlers So diverse,0,1,0,0,1,NA,1,1
817,"@USER @USER @USER @USER @USER Love ""Refucklicans"" It's perfect!!!!",0,0,0,0,1,0,NA,NA
818,"@USER @USER @USER @USER @USER MAXINE WATER'S NEVER HAS 2 WORRY ABOUT ""INTELLIGENCE LEAKS""!SHIT FROM HER EARS MAYBE!",0,1,1,0,1,NA,NA,NA
819,"@USER @USER @USER @USER @USER Maybe it isn't spelled out the way you want it, but we aren't missing any rights that men enjoy.",0,0,0,0,NA,0,0,0
820,"=@USER @USER @USER @USER @USER MAYBE, But My son eschewed college and pays far more in taxes than The rest of US combined. Nevertheless, I agree with your point that education is Good for The country.",0,1,1,0,NA,NA,1,0
821,@USER @USER @USER @USER @USER McCain is George's little bitch,0,0,0,0,1,0,0,NA
822,"=@USER @USER @USER @USER @USER me either, She used Franken for fame",0,1,0,0,0,NA,1,0
823,@USER @USER @USER @USER @USER Me. You should follow me...<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+009C><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #MAGA,0,1,0,0,1,NA,1,NA
824,"@USER @USER @USER @USER @USER Michael, in regard to @USER ... https://t.co/YJcN0Ohc8E",0,0,0,0,0,0,NA,0
825,=@USER @USER @USER @USER @USER might want to wait to See what else was omitted from The republican memo... We May never See The whole application But A <U+FFFD>memo<U+FFFD> is not A legal document.,0,1,0,0,1,NA,1,0
826,"=@USER @USER @USER @USER @USER most likely syphilis, attacks The brain and afflicts self righteous republicans",0,0,0,0,1,0,0,0
827,@USER @USER @USER @USER @USER Mueller time on Monday! https://t.co/V7OwIiZ6jy,0,1,0,0,1,NA,1,0
828,=@USER @USER @USER @USER @USER My first thought also,0,0,0,0,NA,NA,1,0
829,@USER @USER @USER @USER @USER My guess Trump rejected her advances and she was a woman scorned. We all know the proverb of a woman scorned. https://t.co/6NCxq3EgwM,0,1,0,0,1,NA,NA,NA
830,"=@USER @USER @USER @USER @USER need to get rid of gerrymandering , Super Packs, and The electoral vote  and many Congressmen  and Senators. clean slate with those who will work together for The Good of country.",0,1,0,0,1,0,NA,NA
831,"@USER @USER @USER @USER @USER Never, these shit stains dont give 2 shits about constituents.",0,0,0,0,1,0,0,NA
832,@USER @USER @USER @USER @USER No cupcake- if hurricane Harvey includes billions for fish in Alaska and tourist ads on TV - I'll oppose it.,0,1,1,0,0,0,0,0
833,"@USER @USER @USER @USER @USER NO NO, your data must be off. @USER says Dreamers represent the best of the best. He would never say anything he didn't mean, or mean anything he ever said.....<f0><U+009F><U+00A4><U+0094>",0,1,0,0,1,0,NA,0
834,=@USER @USER @USER @USER @USER no one knows Just often private gun sales happen. they aren<U+FFFD>t reported. and There is no filter to stop from selling to people who can<U+FFFD>t have,1,1,0,0,NA,NA,NA,NA
835,@USER @USER @USER @USER @USER No one should trust these two disgraceful DemocRATS. https://t.co/WBUbx8HHtB,0,0,0,0,1,0,0,NA
836,=@USER @USER @USER @USER @USER no worries,0,1,0,0,1,1,1,NA
837,"@USER @USER @USER @USER @USER No, I have no problem with a public finding of fact nor I think do the senators who called for resignation. If one of the victims sued him, that would be fine. I think Ds want: 1) not to have that stone around their neck and",0,1,0,0,1,0,NA,0
838,"@USER @USER @USER @USER @USER No, we don't have to listen - literally. The speech (such as it is) will be printed on-line and in the newspapers. Reading it takes less time - no applause. Smugness, my dear, is never helpful!",0,1,0,0,NA,0,NA,0
839,"@USER @USER @USER @USER @USER No, you are. Pelosi made millions off that tax break and you and I both know it. Just stop. I think it's highly unrealistic that I should support ILLEGAL AlIENS, when there are huge issues on American soil that concern Legal",0,0,0,0,1,0,0,NA
840,@USER @USER @USER @USER @USER Nope. He's carrying the GOP torch and trying to legitimize the so-called statement by #DontheCon,1,1,1,0,1,1,1,1
841,"@USER @USER @USER @USER @USER Obama and Dems did a great job, rescuing the economy and advancing change. Too bad you alt-left types didn't support us during the midterms.",0,1,0,0,1,0,0,NA
842,=@USER @USER @USER @USER @USER Obamacare was built to fail. guess what? it<U+FFFD>s failing. You geniuses omit that not one republican voted for it. Shut up.,0,1,0,0,1,NA,1,NA
843,@USER @USER @USER @USER @USER Of course it isn<U+FFFD>t ISIS Trump destroyed them!!,0,0,0,0,1,0,0,0
845,=@USER @USER @USER @USER @USER Oh please get The Fuck over it. White people especially White men are not being suppressed.,0,0,0,0,1,0,0,NA
846,"=@USER @USER @USER @USER @USER Oh, Smarmy Schumer will figure out A way.",0,0,0,0,1,0,0,NA
847,"@USER @USER @USER @USER @USER Ok, that's fair",0,0,0,0,NA,NA,NA,NA
848,@USER @USER @USER @USER @USER OK.  I read it.  I see no evidence so far of Trump directly coordinating w/Russian gov.  The investigation is still going on we'll see if anything arises.  If Russian collusion w/Trump was suspected back in 2016 by the Obama,0,1,0,0,1,0,1,0
849,"@USER @USER @USER @USER @USER Ole Fake-Tears at it again.... what a POS, can't stand the sight of him with his stupid fuckin glasses. What a DICK  !",1,1,1,0,1,1,1,1
850,@USER @USER @USER @USER @USER Omg you are not joking!,0,1,0,0,1,0,0,0
851,@USER @USER @USER @USER @USER Omg. I hadn't heard about his til now. Olga is furious.,0,0,0,0,1,NA,NA,0
852,=@USER @USER @USER @USER @USER one of those items is not draining The resources and Treasure of The other item.,0,1,0,0,1,NA,1,NA
853,@USER @USER @USER @USER @USER Open #committee #investigate  #DojObamaSlushFund Corps forced to #fund @USER https://t.co/0w4zynGiFN,0,1,0,0,1,NA,1,0
854,"=@USER @USER @USER @USER @USER or, he wasn<U+FFFD>t rich, and he wasn<U+FFFD>t retired.",0,1,0,0,NA,NA,NA,NA
